EPBC Number,Stem,Url,Under Review,Scraped
2014/7202,?id=84600b47-5b8b-eb11-80c3-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=84600b47-5b8b-eb11-80c3-00505684c137,True,2023/03/18
2006/3196,?id=c993f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c993f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/18
2007/3809,?id=3b94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3b94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/18
2009/5159,?id=9c91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9c91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/18
2006/3186,?id=c293f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c293f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/18
2009/5002,?id=4291f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4291f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/18
2009/4930,?id=2f163f56-d750-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2f163f56-d750-ec11-80cf-00505684c137,True,2023/03/18
2009/5164,?id=a291f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a291f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/18
2005/2163,?id=9b93f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9b93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/18
2012/6328,?id=f27672ae-2653-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f27672ae-2653-ec11-80cf-00505684c137,True,2023/03/18
